id,description,title
96985153-6e87-436b-9d3d-1273a18c1359,"Los Vencejos 2010 Malbec (Uco Valley)#Floral hints, latex, vanilla, oak and ripe berry aromas all show up on a fine bouquet. Ripe and creamy in feel, it holds dark, hard-pushing flavors of licorice, anise, coffee and blackberry. There's agility, elegance and complexity to this Malbec. Drink through 2017.",Los Vencejos 2010 Malbec (Uco Valley)
2fdc7c4d-3dad-4a47-80ed-4362cf72abdb,"Manzoni 2011 Estate Reserve Pinot Noir (Santa Lucia Highlands)#A rich barrel selection, this is a fine Pinot Noir that's silky, brisk in acidity, dry and deeply flavored in raspberries, cherries and Dr. Pepper cola. Give it at least until 2018 in the cellar.",Manzoni 2011 Estate Reserve Pinot Noir (Santa Lucia Highlands)
7043dbab-c1a0-4dcd-a978-d76054bd70af,"Amavi 2011 Syrah (Walla Walla Valley (WA))#Half was whole-cluster fermented, yielding dense scents and flavors with black olive, herb and a touch of mocha. Cranberry, raspberry and cherry fruit flavors are smooth and detailed, and the tannins firm and polished.",Amavi 2011 Syrah (Walla Walla Valley (WA))
18242c55-6d0a-4381-838b-b15f81917b64,"Bolsignano 2009 Grazia  (Brunello di Montalcino)#This earthy wine opens with aromas of meat juices, baking spices and black fruit together with notes of leather and balsam. The rich palate delivers dark red cherry layered with mint and a tad of milk chocolate alongside dusty tannins. It' well balanced and should age moderately well. Drink 2016â€“2024.",Bolsignano 2009 Grazia  (Brunello di Montalcino)
749845c9-a1b4-4e21-8d95-7ada2b9537a8,"Bouchaine 2012 Bouche d'Or Chardonnay (Carneros)#A beautiful wine to pair with desserts based on white fruits or simple but delicious vanilla sponge cake. Made from late-harvested Chardonnay, it's very sweet in apricots, lemons, vanilla and buttered toast, with a brisk edge of acidity for balance.",Bouchaine 2012 Bouche d'Or Chardonnay (Carneros)
10fab9b0-41c2-4ebd-889c-211b505c4de9,"Bucher 2012 Pinot Noir (Russian River Valley)#Since planting in 1997, Bucher Vineyard has been a renowned source of Pinot Noir for exceptional local wineries. Now the Bucher family is making their own wine, with good results. The wine is dry, fresh and keen in acidity, and has considerable weight, with ripe, forward raspberry, cherry, bacon, sautÃ©ed wild mushroom and exotic spice flavors. However, it's still too young. Begin to enjoy it around 2018.",Bucher 2012 Pinot Noir (Russian River Valley)
341d1941-b7f6-43e4-8631-1acd168021ee,"Syncline 2011 MourvÃ¨dre (Red Mountain)#This is pure MourvÃ¨dre from three excellent Red Mountain sites: Heart of the Hill, Ciel du Cheval and Grand RÃªve vineyards. Tart, stony raspberry fruit carries a hint of cured meat and straw. The wine displays excellent length and a delicious purity.",Syncline 2011 MourvÃ¨dre (Red Mountain)
2d74c079-df7b-4ba0-bdd4-262d1f1ed102,"Uccelliera 2008 Riserva  (Brunello di Montalcino)#Andrea Cortonese makes ripe, structured Brunellos and this is an impressive effort from the variable 2008 vintage. It opens with aromas reminiscent of black plum, chocolate, vanilla and leather. These carry over to the palate along with toasted notes, spice and espresso. The fruit is supported by assertive tannins that need time to soften. Drink 2015â€“2023.",Uccelliera 2008 Riserva  (Brunello di Montalcino)
a7469641-1ddc-4522-b2a3-742dc89fbc0d,"Villadoria 2004 Riserva  (Barolo)#From one of the best vintages in the last 15 years, this classic Barolo needs to be opened a couple of hours ahead of time to breathe. It's a bit shy on aromas but the palate delivers dried cherry, fig, tobacco, white pepper and black tea flavors. Youthful acidity accompanies silky tannins in this wine that is just starting to develop complexity. Drink through 2024.",Villadoria 2004 Riserva  (Barolo)
15f88420-523d-4203-a9ad-22b0d5a1951c,"ChÃ¢teau Cos d'Estournel 2011 Les Pagodes de Cos  (Saint-EstÃ¨phe)#Smooth and rich while remaining structured, this wine performs the role of second wine very well. The tannins are already rounded and the black currant fruit remains fresh. It should be ready to drink in 2016.",ChÃ¢teau Cos d'Estournel 2011 Les Pagodes de Cos  (Saint-EstÃ¨phe)
d4594512-0ab6-4994-b775-6bc745ff9e14,"ChÃ¢teau de Roquebrune 2010 CuvÃ©e Reine  (Lalande de Pomerol)#Solid and powerful, it has a great mix of very ripe fruit with dense tannins. Blackberry fruits, laced with licorice and dark chocolate, contrast with a juicy, lightly herbal element. This mainly Merlot wine is destined for a fine future. Drink from 2017.",ChÃ¢teau de Roquebrune 2010 CuvÃ©e Reine  (Lalande de Pomerol)
40224a53-77d9-4298-a071-0f6d3bbd3e37,"Quinta do Casal Branco 2014 Terra de Lobos Tinto Red (Tejo)#The local grape CastelÃ£o is blended with Cabernet Sauvignon in this soft, spicy and fruity wine. Red fruits and balanced acidity are given a shove by a lightly tannic structure. The wine is ready to drink.",Quinta do Casal Branco 2014 Terra de Lobos Tinto Red (Tejo)
de2d48a9-c18c-4d85-9da6-316fd1862774,"Real Companhia Velha 2014 Gewurztraminer (Duriense)#It seems perverse to plant GewÃ¼rztraminer in the Douro and this wine is as much a curiosity as it is attractively perfumed. Showing all the hallmarks of the grape, the palate carries flavors of lychee and rosewater, although it all seems muted. The acidity does give a final lift.",Real Companhia Velha 2014 Gewurztraminer (Duriense)
145d6ce0-5455-4970-a426-a18feb0ce5ff,"Jean-Marc Burgaud 2014  Beaujolais-Villages#This light, fresh Chardonnay has lively pear and apple flavors. A crisp texture gives zing to the brightly fruity wine. Drink now.",Jean-Marc Burgaud 2014  Beaujolais-Villages
2fa1a0c2-7815-452c-9c1e-2c63d48a20e9,"Jean-Marc Burgaud 2014 Les Vignes de Thulon  (Beaujolais-Villages)#This wine is light, fruity and with only a slightly tannic character. Aromatic cherry flavors give freshness and bring out a jammy character. It's ready to drink.",Jean-Marc Burgaud 2014 Les Vignes de Thulon  (Beaujolais-Villages)
c197828b-82dc-4679-ac4b-ed4b08c4abc4,"Jewelry Box 2012 Chardonnay (Central Coast)#Coming in a sparkly package befitting its name, this boxed wine shows honeysuckle and pineapple on the nose. On the palate, green apple flesh and pink apple skins prove tart and ripe at the same time, though without tons of body or finish. It's a solid deal though!",Jewelry Box 2012 Chardonnay (Central Coast)
55682a04-d26b-45c4-b349-9fb7645fa61a,"JuvÃ© y Camps 2013 Essential Xarel-lo (Cava)#Cidery aromas are briny. This feels low on bubbles but propped up by citric acidity. Orange and lettuce flavors end in pedestrian fashion, with a note of green herbs. This Cava's moderate, straightforward personality is due to the fact that it's 100% Xarello.",JuvÃ© y Camps 2013 Essential Xarel-lo (Cava)
e9eb52b9-4a5b-4625-89f7-349fd0a108c1,"Lanson NV White Label Sec  (Champagne)#Lanson suggests adding fruit to this wine or using it as the base for cocktails. It is off dry, ripe and fruity in itself. A touch of toast suggests this bottling is not young. The wine confuses between crisp acidity and a soft, neutral texture. It will probably be best when it is part of a mixed drink.",Lanson NV White Label Sec  (Champagne)
4bb53f6c-a1cf-4505-b7b2-4782cedfb49f,"Magnolia Court 2013 Chardonnay (Central Coast)#Lots of stone fruit ripeness marks the nose of this wine, with aomas of nectarine and peach cut by the sharpness of apple skins. The palate is all green apples and lime juice.",Magnolia Court 2013 Chardonnay (Central Coast)
07631b34-b3d7-40b7-ae11-d0c1f351a78a,"Mamarracho 2014 The Issue of Inexpensive Wines is When They Are Not Good Enough Red (Valencia)#Staunch aromas of leather and animal hide ride heavily on top of rubbery blackberry scents. This feels solid but scattered, with cherry and cassis flavors that come across jammy. Rubbery notes and a mild cheesy oak character dominate the finish.",Mamarracho 2014 The Issue of Inexpensive Wines is When They Are Not Good Enough Red (Valencia)
3c8e424f-d58b-42bc-a241-7b12f0e7d587,"Mantel Blanco 2014 Verdejo (Rueda)#Stone-fruit aromas are the opening, and they're on the full, waxy, fleshy side. This weighs in with low acidity, and that results in broad flavors of papaya and green melon. A round finish, much like the nose, shows a fleshy component.",Mantel Blanco 2014 Verdejo (Rueda)
284a2d22-d251-4aaa-951a-ee6f724c93d2,"Red Rock 2013 Reserve Pinot Noir (California)#Savory aromas and flavors combine with a soft texture in this full-bodied wine. It smells smoky and roasted, tastes like pomegranate and cherry juice and has a streak of acidity but not much tannin.",Red Rock 2013 Reserve Pinot Noir (California)
5ab6ca0d-1c87-4814-b7d6-7279368b1fcf,"Quinta da Lapa 2014 Selection Branco White (Tejo)#A blend of Arinto and Tamarez, this wine is light and fruity, with attractive acidity and flavors of apricots sprayed with lemons. It has a light texture and a fresh, lively aftertaste. Drink now.",Quinta da Lapa 2014 Selection Branco White (Tejo)
f7f80dec-9e6f-4ddd-939b-efeb3ae66665,"Real Companhia Velha 2014 Quinta de CidrÃ´ Sauvignon Blanc (Duriense)#While more herbal in character, this wine also carries grapefruit, lemon and quince flavors. It is fresh with a steely mineral character that adds some interest. Drink now.",Real Companhia Velha 2014 Quinta de CidrÃ´ Sauvignon Blanc (Duriense)
601b351c-d1c3-4dfe-82af-ae6b1d8d46e5,"Castillo de Liria 2014 Winemaker's Selection White (Valencia)#This blend of Merseguera and Sauvignon Blanc is modest as a church mouse, with clean but dilute green-apple aromas. An easygoing, round palate offers orange and lime flavors in front of a pithy, citrusy finish.",Castillo de Liria 2014 Winemaker's Selection White (Valencia)
fe79b104-833d-47a2-b122-a55551b45019,"San Felipe 2013 Oak Cask Estate Bottled Malbec (Mendoza)#Damp, foresty, stalky aromas are backed by a chunky, slightly sticky feeling palate. Black cherry and mocha flavors set the stage for a ripe finish, with brown-sugar sweetness.",San Felipe 2013 Oak Cask Estate Bottled Malbec (Mendoza)
3859fe4d-f8dc-4dcd-91fc-51f611d4e5e7,"Tarantas 2014 Brut Sparkling (Cava)#Leesy vanilla aromas are scattershot and include bready notes of baked apple and pear. This feels round, plump and low on acidity. Flavors of grassy, green citrus and tropical fruits turn bitter before flattening out on a mild finish.",Tarantas 2014 Brut Sparkling (Cava)
79fe1731-1b72-403a-a6f6-06c5134d545c,"Decoy 2013 Pinot Noir (Sonoma County)#This is an earthy, rustic wine tasting of black cherry, cola and a mention of sage, medium bodied on the palate and softly textured. It will please a range of palates, showing varietal character with vigor.",Decoy 2013 Pinot Noir (Sonoma County)
8a69480a-58a5-49ad-8576-31ae96456ec5,"Domaine AndrÃ© Colonge 2014  Beaujolais#This wine is tight, fresh with crisp red currant and red-cherry flavors. It is as bright as a button, fruity with layers of acidity that bring out a perfumed character at the end. The Colonge family has been growing grapes in Beaujolais since 1789.",Domaine AndrÃ© Colonge 2014  Beaujolais
d83862a8-6c48-469a-9910-928e28103220,"Domaine du Vissoux 2014 Les Griottes RosÃ© (Beaujolais RosÃ©)#Fresh and fruity, this is a ripe, cherry-flavored wine (hence the name Griottes, a type of cherry). It is light with a straight line of acidity that cuts through the attractive fruitiness. Drink immediately.",Domaine du Vissoux 2014 Les Griottes RosÃ© (Beaujolais RosÃ©)
586f7769-9ede-4051-9eb3-c7e7449f1153,"Domaine Pral 2014 Les Pays de Pierres DorÃ©es  (Beaujolais)#Banana aromas don't intrude too strongly into the fruity palate of this wine that has a crisp character. Tart red-berry fruits and and bright acidity give the wine a fresh, totally fruity appeal with only a hint of tannin. Drink now.",Domaine Pral 2014 Les Pays de Pierres DorÃ©es  (Beaujolais)
ab2eb71b-34ff-4ad3-bdc0-82b1653efd8e,"EspaÃ§o Rural 2014 Alves Vieira Branco White (Alentejano)#Grassy, green aromas give this a herbal, crisp taste. It is tight and tangy, with green fruit aromas and a fresh aftertaste. Drink now.",EspaÃ§o Rural 2014 Alves Vieira Branco White (Alentejano)
3b8d34f5-d3ab-4273-b7c7-a96bafca1a1b,"FranÃ§ois Lurton 2015 Piedra Negra Pinot Gris Alta ColecciÃ³n Rosado (Uco Valley)#Salmon-colored and spritzy, this rosÃ© of Pinot Grigio smells stony and peachy. A zesty palate has sizzle and zest to it, while stone-fruit and minerally flavors are salty prior to a mildly bitter finish that tastes of pithy citrus.",FranÃ§ois Lurton 2015 Piedra Negra Pinot Gris Alta ColecciÃ³n Rosado (Uco Valley)
ff0cf813-fd5c-4282-a189-1d5c25ebfe2e,"Georges Duboeuf 2014  Chiroubles#Structured and firm, this wine has more in the way of dry tannins than of fruit. It presents a fine skeleton without much flesh, leaving a wine that is tight and extracted. It needs plenty of time, so drink from late 2016.",Georges Duboeuf 2014  Chiroubles
00ff0592-d93a-4ed4-be08-2138fd2a9c8f,"Georges Duboeuf 2014 Domaine du Paradis  (Saint-Amour)#This structured wine has a tight, tannic, dry character. It is slow to develop, leaving the black cherry fruits still masked by the forward dryness. Drink from 2016.",Georges Duboeuf 2014 Domaine du Paradis  (Saint-Amour)
b87b8c74-7b0f-4ac7-a60a-2149c5ddbbec,"Limited by Cambridge Cellars 2013 Cabernet Sauvignon (Central Coast)#Forest berries, perfumed violets and pine needles entertain the nose on this widely available bottling. The palate shows dried herbs, tar and smashed blackberries.",Limited by Cambridge Cellars 2013 Cabernet Sauvignon (Central Coast)
522e04dd-9ebe-49a1-b6b1-805a5144eb59,"Loron et Fils 2014 Beau!  (Beaujolais)#This wine is totally fresh, with crisp red currant and riper banana flavorsâ€”a bright wine that's all fruit and refreshing acidity. The family has been in the wine business since 1811 and today works with some 50 small-production growers.",Loron et Fils 2014 Beau!  (Beaujolais)
27fb3be2-c3cf-4f1b-ad43-8b4ac3e68060,"Adegas Moure 2013 TradiciÃ³n Joven Red (Ribeira Sacra)#Damp, rubbery aromas of berry fruits and cured meat amount to a weird ensemble. This is decidedly grabby on the palate, with salty, herbal plum flavors. A leafy, herbal, mildly green finish wraps up this kitchen-sink blend of MencÃ­a and other grapes.",Adegas Moure 2013 TradiciÃ³n Joven Red (Ribeira Sacra)
4967e6a9-28f6-4728-b159-313c707593f7,"Bocopa 2012 Alcanta Crianza Red (Alicante)#Oaky, jammy aromas are wayward and slightly green. This blend of Tempranillo and Monastrell delivers heavy tannins on a widespread but unfocused palate. Oaky, drying berry flavors are more bitter than fruity, while the finish is choppy in feel and woody in taste.",Bocopa 2012 Alcanta Crianza Red (Alicante)
02965da7-d3dd-4638-8524-d0982b5bc461,Cairdean Estate 2011 Chardonnay (Napa Valley)#This wine offers appealing aromatics of caramel apple before delving into viscous territory on the palate. Flavors fall somewhat flat and the finish is muddled.,Cairdean Estate 2011 Chardonnay (Napa Valley)
